specimen,source,label,family,coords,coordinate_count,active_count,amplitude_u,per_node_gain,filter_l2,push_coverage,push_best_rank,push_best_probability,push_best_token_id,push_best_step,fixed_logit_max_abs_delta,hard_push_hit,free_text
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed7-u-1,ancestor-chain,"7,19,25,28",4,15,-1.0,0.7343277260358962,2.0,0.9999997019767761,1,0.9306110739707947,10766,3,2.7112793922424316,1,"For more details, push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,off-path-seed7-u-1,off-path-matched,"0,1,2,3",4,15,-1.0,0.7343277260358962,2.0,0.9999999403953552,1,0.9604415893554688,10766,3,1.2146453857421875,1,"For example, push push, push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,uniform-all-u-0.5,uniform-all,"0,1,2,3,4,5,6,7,16,17,18,19,24,25,28",15,15,-0.5,0.8291349230351314,1.9364916731037085,0.9999957084655762,1,0.8859644532203674,10766,3,3.427103042602539,1,"For more, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n0-u-0.5,fine-jump,0,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.967192530632019,10766,3,0.3196573257446289,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n1-u-0.5,fine-jump,1,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9715906977653503,10766,3,0.41393470764160156,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n2-u-0.5,fine-jump,2,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9701728224754333,10766,3,0.27309250831604004,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n3-u-0.5,fine-jump,3,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9690009355545044,10766,3,0.29474538564682007,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n4-u-0.5,fine-jump,4,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9678556323051453,10766,3,0.23430728912353516,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n5-u-0.5,fine-jump,5,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9674277901649475,10766,3,0.20608234405517578,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n6-u-0.5,fine-jump,6,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9685566425323486,10766,3,0.17186903953552246,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n7-u-0.5,fine-jump,7,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9688311219215393,10766,3,0.13344311714172363,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m1n0-u-0.5,upper-jump,16,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9697306156158447,10766,3,0.41756772994995117,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m1n1-u-0.5,upper-jump,17,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9696159362792969,10766,3,0.4057213068008423,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m1n2-u-0.5,upper-jump,18,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.964760959148407,10766,3,0.41893815994262695,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m1n3-u-0.5,upper-jump,19,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9673305153846741,10766,3,0.378071665763855,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m2n0-u-0.5,upper-jump,24,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9697727560997009,10766,3,0.5633411407470703,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m2n1-u-0.5,upper-jump,25,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9618707895278931,10766,3,0.6885266304016113,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m3n0-u-0.5,upper-jump,28,1,15,-0.5,0.8291349230351314,0.5,0.9999999403953552,1,0.9661170840263367,10766,3,0.5515575408935547,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed0-u-0.5,ancestor-chain,"0,16,24,28",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.95987468957901,10766,3,1.207399845123291,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,off-path-seed0-u-0.5,off-path-matched,"1,2,3,4",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.967726469039917,10766,3,0.7599935531616211,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed1-u-0.5,ancestor-chain,"1,16,24,28",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9641469717025757,10766,3,1.3369951248168945,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,off-path-seed1-u-0.5,off-path-matched,"0,2,3,4",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.963527262210846,10766,3,0.5923061370849609,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed2-u-0.5,ancestor-chain,"2,17,24,28",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9615311026573181,10766,3,1.1856861114501953,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,off-path-seed2-u-0.5,off-path-matched,"0,1,3,4",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.964213490486145,10766,3,0.6806850433349609,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed3-u-0.5,ancestor-chain,"3,17,24,28",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9604827165603638,10766,3,1.188267707824707,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,off-path-seed3-u-0.5,off-path-matched,"0,1,2,4",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9659013748168945,10766,3,0.6652507781982422,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed4-u-0.5,ancestor-chain,"4,18,25,28",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9434471130371094,10766,3,1.5919666290283203,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,off-path-seed4-u-0.5,off-path-matched,"0,1,2,3",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9652281999588013,10766,3,0.8166694641113281,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed5-u-0.5,ancestor-chain,"5,18,25,28",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9429188966751099,10766,3,1.5385961532592773,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,off-path-seed5-u-0.5,off-path-matched,"0,1,2,3",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9652281999588013,10766,3,0.8166694641113281,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed6-u-0.5,ancestor-chain,"6,19,25,28",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9500490427017212,10766,3,1.8106427192687988,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,off-path-seed6-u-0.5,off-path-matched,"0,1,2,3",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9652281999588013,10766,3,0.8166694641113281,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed7-u-0.5,ancestor-chain,"7,19,25,28",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9501379132270813,10766,3,1.7858905792236328,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,off-path-seed7-u-0.5,off-path-matched,"0,1,2,3",4,15,-0.5,0.8291349230351314,1.0,0.9999999403953552,1,0.9652281999588013,10766,3,0.8166694641113281,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,uniform-all-u+0.5,uniform-all,"0,1,2,3,4,5,6,7,16,17,18,19,24,25,28",15,15,0.5,1.206076323910468,1.9364916731037085,0.9999999403953552,1,0.9776474237442017,10766,3,3.2511024475097656,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n0-u+0.5,fine-jump,0,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9731671214103699,10766,3,0.3568582534790039,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n1-u+0.5,fine-jump,1,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9690029621124268,10766,3,0.4791393280029297,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n2-u+0.5,fine-jump,2,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9703968167304993,10766,3,0.298488974571228,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n3-u+0.5,fine-jump,3,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9717409014701843,10766,3,0.3198173940181732,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n4-u+0.5,fine-jump,4,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9722342491149902,10766,3,0.2651638984680176,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n5-u+0.5,fine-jump,5,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9721913933753967,10766,3,0.2536616325378418,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n6-u+0.5,fine-jump,6,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9716530442237854,10766,3,0.26189231872558594,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,fine-jump-m0n7-u+0.5,fine-jump,7,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9715141654014587,10766,3,0.20812177658081055,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m1n0-u+0.5,upper-jump,16,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9702135324478149,10766,3,0.4444565773010254,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m1n1-u+0.5,upper-jump,17,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9715363383293152,10766,3,0.45197793841362,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m1n2-u+0.5,upper-jump,18,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9741742014884949,10766,3,0.46860361099243164,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m1n3-u+0.5,upper-jump,19,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9723806381225586,10766,3,0.42771363258361816,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m2n0-u+0.5,upper-jump,24,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9675514101982117,10766,3,0.9541540145874023,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m2n1-u+0.5,upper-jump,25,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9746038317680359,10766,3,0.7361855506896973,1,"For example, push push push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,upper-jump-m3n0-u+0.5,upper-jump,28,1,15,0.5,1.206076323910468,0.5,0.9999999403953552,1,0.9712440967559814,10766,3,0.4944953918457031,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed0-u+0.5,ancestor-chain,"0,16,24,28",4,15,0.5,1.206076323910468,1.0,0.9999999403953552,1,0.9708027839660645,10766,3,1.6712360382080078,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,off-path-seed0-u+0.5,off-path-matched,"1,2,3,4",4,15,0.5,1.206076323910468,1.0,0.9999999403953552,1,0.9728713035583496,10766,3,0.8668766021728516,1,"For example, pushing push push push push push push push push push push push"
push-repeat8,推，推，推，推，推，推，推，推。,ancestor-chain-seed1-u+0.5,ancestor-chain,"1,16,24,28",4,15,0.5,1.206076323910468,1.0,0.9999999403953552,1,0.9658584594726562,10766,3,1.8423423767089844,1,"For example, pushing push push push push push push push push push push push"
