case,count,offset,protocol_depth,mode,location,tree_nodes,target_logit,target_probability,target_rank,target_margin,vocab_entropy,base_route_entropy,base_local_norm,base_route_max,extra_route_entropy,extra_local_norm,extra_route_max
count4-offset0,4,0,7,mean,cutoff-2,4,1.2673673629760742,3.109439421677962e-05,2049,-10.37845230102539,5.929316520690918,8.289306047126743e-11,18.153287887573242,1.0,8.289306047126743e-11,0.8195517063140869,1.0
count4-offset1,4,1,7,mean,cutoff-2,4,1.8659707307815552,3.410956560401246e-05,1819,-10.285898208618164,5.901051998138428,8.289306047126743e-11,18.027877807617188,1.0,8.289306047126743e-11,0.487079381942749,1.0
count4-offset2,4,2,7,mean,cutoff-2,4,1.2673673629760742,3.109439057880081e-05,2049,-10.37845230102539,5.929316520690918,8.289306047126743e-11,18.153287887573242,1.0,8.289306047126743e-11,0.8195517063140869,1.0
count4-offset3,4,3,7,mean,cutoff-2,4,1.8659707307815552,3.410956560401246e-05,1819,-10.285898208618164,5.9010515213012695,8.289306047126743e-11,18.027877807617188,1.0,8.289306047126743e-11,0.487079381942749,1.0
count8,8,0,7,mean,cutoff-2,4,2.2786121368408203,5.403437535278499e-05,1128,-9.825836181640625,5.610398292541504,8.289306047126743e-11,21.218036651611328,1.0,8.289306047126743e-11,1.0921857357025146,1.0
count0,0,0,7,mean,cutoff-3,8,1.0136628150939941,3.7209665606496856e-06,5765,-12.501523971557617,6.3311967849731445,0.6367474794387817,16.621763229370117,0.6663298010826111,0.6931471824645996,0.5046159625053406,0.5000014901161194
count1-offset0,1,0,7,mean,cutoff-3,8,1.0955579280853271,1.2728416550089605e-05,3192,-11.271660804748535,6.148555755615234,0.6031593084335327,15.990180015563965,0.7088712453842163,0.6931471824645996,0.36213910579681396,0.5000044703483582
count1-offset1,1,1,7,mean,cutoff-3,8,-0.2449694722890854,4.056713351019425e-06,6478,-12.415133476257324,6.425626754760742,0.6299002170562744,15.803996086120605,0.6759288311004639,0.6931471824645996,0.38267412781715393,0.5000073909759521
count1-offset2,1,2,7,mean,cutoff-3,8,1.3196967840194702,1.4479802302957978e-05,3399,-11.142742156982422,6.563794136047363,0.6163559556007385,15.655258178710938,0.6933966279029846,0.6931471824645996,0.3842725455760956,0.5000079274177551
count1-offset3,1,3,7,mean,cutoff-3,8,1.5953158140182495,9.194244739774149e-06,3842,-11.596923828125,6.322864532470703,0.6494016647338867,15.931394577026367,0.6468057036399841,0.6931471824645996,0.4140625596046448,0.5000057220458984
count2-offset0,2,0,7,mean,cutoff-3,8,1.3850109577178955,1.7610540453461e-05,2645,-10.946995735168457,6.029548645019531,0.6266793012619019,16.029088973999023,0.6802520155906677,0.6931471824645996,0.37687355279922485,0.5000078678131104
count2-offset1,2,1,7,mean,cutoff-3,8,0.14432987570762634,5.9075623539683875e-06,5270,-12.039271354675293,6.306962966918945,0.6376768350601196,15.824219703674316,0.6649800539016724,0.6931471824645996,0.3682137131690979,0.5000025629997253
count2-offset2,2,2,7,mean,cutoff-3,8,1.533977746963501,2.0190618670312688e-05,2783,-10.810272216796875,6.460912704467773,0.6232382655143738,15.556930541992188,0.6847484707832336,0.6931471824645996,0.36920005083084106,0.5000019073486328
count2-offset3,2,3,7,mean,cutoff-3,8,2.2062981128692627,2.0035991838085465e-05,2495,-10.817959785461426,6.268064022064209,0.6607321500778198,15.989189147949219,0.6266160607337952,0.6931471824645996,0.4079798460006714,0.5000057220458984
count4-offset0,4,0,7,mean,cutoff-3,8,2.2855095863342285,5.004674676456489e-05,1220,-9.902503967285156,5.54742431640625,0.626569390296936,16.39702606201172,0.680397629737854,0.6931471824645996,0.8318266272544861,0.5000063180923462
count4-offset1,4,1,7,mean,cutoff-3,8,1.0091285705566406,1.6882702766451985e-05,2865,-10.989204406738281,6.1086344718933105,0.6646647453308105,15.96683406829834,0.6187665462493896,0.6931471824645996,0.46496349573135376,0.5000143051147461
count4-offset2,4,2,7,mean,cutoff-3,8,2.2855095863342285,5.004674676456489e-05,1220,-9.902503967285156,5.547423839569092,0.626569390296936,16.39702606201172,0.680397629737854,0.6931471824645996,0.8318266272544861,0.5000063180923462
count4-offset3,4,3,7,mean,cutoff-3,8,1.0091285705566406,1.6882704585441388e-05,2865,-10.989204406738281,6.108634948730469,0.6646647453308105,15.96683406829834,0.6187665462493896,0.6931471824645996,0.46496349573135376,0.5000143051147461
count8,8,0,7,mean,cutoff-3,8,2.519599676132202,5.2657454943982884e-05,1003,-9.85165023803711,5.195428848266602,0.6768652200698853,19.596691131591797,0.5899816155433655,0.6931471824645996,1.0925331115722656,0.5000028014183044
count0,0,0,7,mean,cutoff-4,16,0.3659740090370178,4.712414920504671e-06,5837,-12.265305519104004,6.404989719390869,1.2997384071350098,15.583710670471191,0.43223658204078674,1.3862943649291992,0.49099481105804443,0.2500033974647522
count1-offset0,1,0,7,mean,cutoff-4,16,0.7559328079223633,1.0195819413638674e-05,4214,-11.493522644042969,6.5898942947387695,1.2704585790634155,16.48040199279785,0.44907838106155396,1.3862943649291992,0.34862667322158813,0.25002387166023254
count1-offset1,1,1,7,mean,cutoff-4,16,1.6904879808425903,1.5712408639956266e-05,3315,-11.061043739318848,6.631545066833496,1.3209612369537354,15.34498405456543,0.36349329352378845,1.3862943649291992,0.4150434732437134,0.2500038146972656
count1-offset2,1,2,7,mean,cutoff-4,16,0.529627799987793,7.746692062937655e-06,4659,-11.768237113952637,6.374078750610352,1.3044612407684326,15.200202941894531,0.38698500394821167,1.3862943649291992,0.36885929107666016,0.2500135004520416
count1-offset3,1,3,7,mean,cutoff-4,16,0.744522213935852,8.49885600473499e-06,4679,-11.675570487976074,6.5733466148376465,1.3010504245758057,14.402837753295898,0.43079861998558044,1.3862943649291992,0.42133256793022156,0.25000497698783875
count2-offset0,2,0,7,mean,cutoff-4,16,1.0553874969482422,1.3577480785897933e-05,3616,-11.207084655761719,6.543998718261719,1.2906641960144043,16.30564308166504,0.43220022320747375,1.3862943649291992,0.3667455315589905,0.25001975893974304
count2-offset1,2,1,7,mean,cutoff-4,16,1.9101510047912598,2.1163376004551537e-05,2849,-10.76321792602539,6.646149158477783,1.3277819156646729,15.215680122375488,0.3608225882053375,1.3862943649291992,0.3522191047668457,0.25001510977745056
count2-offset2,2,2,7,mean,cutoff-4,16,0.8055649399757385,1.1128517144243233e-05,3754,-11.405988693237305,6.325778007507324,1.3115296363830566,15.058743476867676,0.38194403052330017,1.3862943649291992,0.3328057527542114,0.25001469254493713
count2-offset3,2,3,7,mean,cutoff-4,16,1.0876920223236084,1.407919353368925e-05,3623,-11.170798301696777,6.582400321960449,1.3069701194763184,14.307697296142578,0.4294402599334717,1.3862943649291992,0.4149149954319,0.2500048875808716
count4-offset0,4,0,7,mean,cutoff-4,16,1.547300100326538,1.8766844732454047e-05,2628,-10.883399963378906,6.1300153732299805,1.3165770769119263,16.566198348999023,0.3688925802707672,1.3862943649291992,0.6064626574516296,0.25000420212745667
count4-offset1,4,1,7,mean,cutoff-4,16,2.6436593532562256,4.569263546727598e-05,1853,-9.99352741241455,6.734707832336426,1.3511390686035156,14.890926361083984,0.354538232088089,1.3862943649291992,0.33331191539764404,0.2500157058238983
count4-offset2,4,2,7,mean,cutoff-4,16,1.547300100326538,1.8766848370432854e-05,2628,-10.883399963378906,6.1300153732299805,1.3165770769119263,16.566198348999023,0.3688925802707672,1.3862943649291992,0.6064626574516296,0.25000420212745667
count4-offset3,4,3,7,mean,cutoff-4,16,2.6436593532562256,4.569263182929717e-05,1853,-9.99352741241455,6.734706878662109,1.3511390686035156,14.890926361083984,0.354538232088089,1.3862943649291992,0.33331191539764404,0.2500157058238983
count8,8,0,7,mean,cutoff-4,16,3.9088759422302246,0.00010648191528161988,704,-9.147428512573242,5.742099761962891,1.3669793605804443,19.828027725219727,0.3218086063861847,1.3862943649291992,0.8554526567459106,0.25001245737075806
count0,0,0,7,mean,cutoff-5,32,-0.8751444816589355,1.8806297248374904e-06,7075,-13.183900833129883,6.335725784301758,1.9291454553604126,13.472753524780273,0.3200705647468567,2.079441785812378,0.5212989449501038,0.12500235438346863
count1-offset0,1,0,7,mean,cutoff-5,32,0.6071909666061401,1.571386746945791e-05,3395,-11.060951232910156,6.8903961181640625,1.9267652034759521,13.837028503417969,0.30623286962509155,2.079441547393799,0.49779197573661804,0.1250132918357849
count1-offset1,1,1,7,mean,cutoff-5,32,0.1940174102783203,6.11225186730735e-06,5030,-12.005208969116211,6.812958717346191,1.9770832061767578,12.762948036193848,0.2581142783164978,2.079441547393799,0.5044355392456055,0.12500254809856415
count1-offset2,1,2,7,mean,cutoff-5,32,-0.38374996185302734,3.986576757597504e-06,5449,-12.432573318481445,6.428491592407227,1.9406744241714478,13.428240776062012,0.2854863405227661,2.079441547393799,0.5056309103965759,0.12500707805156708
count1-offset3,1,3,7,mean,cutoff-5,32,-0.27884215116500854,4.355475539341569e-06,5625,-12.344072341918945,6.639657974243164,1.9330909252166748,12.35927963256836,0.3172522783279419,2.079441547393799,0.5014021992683411,0.125003844499588
count2-offset0,2,0,7,mean,cutoff-5,32,0.8878774642944336,2.1863912479602732e-05,2957,-10.730650901794434,6.955049514770508,1.945704698562622,13.89583969116211,0.29597869515419006,2.079441547393799,0.4832838475704193,0.12501008808612823
count2-offset1,2,1,7,mean,cutoff-5,32,0.5140403509140015,8.735292794881389e-06,4439,-11.648130416870117,6.894824028015137,1.9831844568252563,12.743212699890137,0.2561976909637451,2.079441547393799,0.48893776535987854,0.1250080168247223
count2-offset2,2,2,7,mean,cutoff-5,32,0.008091241121292114,6.1079640545358416e-06,4597,-12.005910873413086,6.485383987426758,1.9488866329193115,13.297368049621582,0.28150516748428345,2.079441547393799,0.49022918939590454,0.1250074803829193
count2-offset3,2,3,7,mean,cutoff-5,32,0.05794265866279602,6.840891273895977e-06,4751,-11.892585754394531,6.66695499420166,1.9404796361923218,12.398646354675293,0.31530532240867615,2.079441547393799,0.5012626051902771,0.1250036209821701
count4-offset0,4,0,7,mean,cutoff-5,32,1.6908509731292725,3.7632344174198806e-05,2023,-10.18760871887207,6.748241424560547,1.9777599573135376,14.505311012268066,0.2520790696144104,2.079441547393799,0.4783097803592682,0.125004380941391
count4-offset1,4,1,7,mean,cutoff-5,32,1.2822959423065186,2.2403060938813724e-05,2887,-10.706290245056152,6.9434709548950195,2.0078580379486084,12.654672622680664,0.25035813450813293,2.079441547393799,0.48115214705467224,0.12500809133052826
count4-offset2,4,2,7,mean,cutoff-5,32,1.6908509731292725,3.7632344174198806e-05,2023,-10.18760871887207,6.748240947723389,1.9777599573135376,14.505311012268066,0.2520790696144104,2.079441547393799,0.4783097803592682,0.125004380941391
count4-offset3,4,3,7,mean,cutoff-5,32,1.2822959423065186,2.2403060938813724e-05,2887,-10.706290245056152,6.9434709548950195,2.0078580379486084,12.654672622680664,0.25035813450813293,2.079441547393799,0.48115214705467224,0.12500809133052826
count8,8,0,7,mean,cutoff-5,32,3.2991793155670166,0.00010071616998175159,830,-9.203104019165039,5.969686508178711,2.0358428955078125,18.59492301940918,0.18339404463768005,2.079441547393799,0.5004635453224182,0.12500639259815216
count0,0,0,7,mean,full,-1,-0.8751444816589355,1.8806297248374904e-06,7075,-13.183900833129883,6.335725784301758,,,,,,
count1-offset0,1,0,7,mean,full,-1,0.6071909666061401,1.571386746945791e-05,3395,-11.060951232910156,6.8903961181640625,,,,,,
count1-offset1,1,1,7,mean,full,-1,0.1940174102783203,6.11225186730735e-06,5030,-12.005208969116211,6.812958717346191,,,,,,
count1-offset2,1,2,7,mean,full,-1,-0.38374996185302734,3.986576757597504e-06,5449,-12.432573318481445,6.428491592407227,,,,,,
count1-offset3,1,3,7,mean,full,-1,-0.27884215116500854,4.355475539341569e-06,5625,-12.344072341918945,6.639657974243164,,,,,,
count2-offset0,2,0,7,mean,full,-1,0.8878774642944336,2.1863912479602732e-05,2957,-10.730650901794434,6.955049514770508,,,,,,
count2-offset1,2,1,7,mean,full,-1,0.5140403509140015,8.735292794881389e-06,4439,-11.648130416870117,6.894824028015137,,,,,,
count2-offset2,2,2,7,mean,full,-1,0.008091241121292114,6.1079640545358416e-06,4597,-12.005910873413086,6.485383987426758,,,,,,
count2-offset3,2,3,7,mean,full,-1,0.05794265866279602,6.840891273895977e-06,4751,-11.892585754394531,6.66695499420166,,,,,,
count4-offset0,4,0,7,mean,full,-1,1.6908509731292725,3.7632344174198806e-05,2023,-10.18760871887207,6.748241424560547,,,,,,
count4-offset1,4,1,7,mean,full,-1,1.2822959423065186,2.2403060938813724e-05,2887,-10.706290245056152,6.9434709548950195,,,,,,
count4-offset2,4,2,7,mean,full,-1,1.6908509731292725,3.7632344174198806e-05,2023,-10.18760871887207,6.748240947723389,,,,,,
count4-offset3,4,3,7,mean,full,-1,1.2822959423065186,2.2403060938813724e-05,2887,-10.706290245056152,6.9434709548950195,,,,,,
count8,8,0,7,mean,full,-1,3.2991793155670166,0.00010071616998175159,830,-9.203104019165039,5.969686508178711,,,,,,
