case,count,offset,protocol_depth,channel,merge,group,gradient
count0,0,0,7,base,0,0,0.06740082800388336
count0,0,0,7,base,0,1,0.3014087975025177
count0,0,0,7,base,0,2,-0.09311553835868835
count0,0,0,7,base,0,3,-0.16729417443275452
count0,0,0,7,base,0,4,-0.11145654320716858
count0,0,0,7,base,0,5,0.03635872155427933
count0,0,0,7,base,0,6,0.022060317918658257
count0,0,0,7,base,0,7,0.0039388518780469894
count0,0,0,7,base,1,0,0.002182621508836746
count0,0,0,7,base,1,1,0.26600372791290283
count0,0,0,7,base,1,2,-0.13886138796806335
count0,0,0,7,base,1,3,-0.09509159624576569
count0,0,0,7,base,1,4,-0.07059435546398163
count0,0,0,7,base,1,5,-0.01413789950311184
count0,0,0,7,base,1,6,0.025895964354276657
count0,0,0,7,base,1,7,0.04531475156545639
count0,0,0,7,base,2,0,0.02801992930471897
count0,0,0,7,base,2,1,0.3796417713165283
count0,0,0,7,base,2,2,-0.14189234375953674
count0,0,0,7,base,2,3,0.07763585448265076
count0,0,0,7,base,2,4,-0.11689932644367218
count0,0,0,7,base,2,5,0.027038462460041046
count0,0,0,7,base,2,6,0.1187104731798172
count0,0,0,7,base,2,7,0.09863997995853424
count0,0,0,7,base,3,0,0.0
count0,0,0,7,base,3,1,0.0
count0,0,0,7,base,3,2,0.0
count0,0,0,7,base,3,3,0.0
count0,0,0,7,base,3,4,0.0
count0,0,0,7,base,3,5,0.0
count0,0,0,7,base,3,6,0.0
count0,0,0,7,base,3,7,0.0
count0,0,0,7,base,4,0,0.0
count0,0,0,7,base,4,1,0.0
count0,0,0,7,base,4,2,0.0
count0,0,0,7,base,4,3,0.0
count0,0,0,7,base,4,4,0.0
count0,0,0,7,base,4,5,0.0
count0,0,0,7,base,4,6,0.0
count0,0,0,7,base,4,7,0.0
count1-offset0,1,0,7,base,0,0,0.285372793674469
count1-offset0,1,0,7,base,0,1,0.3152490258216858
count1-offset0,1,0,7,base,0,2,0.03582767769694328
count1-offset0,1,0,7,base,0,3,-0.011203240603208542
count1-offset0,1,0,7,base,0,4,-0.1689402163028717
count1-offset0,1,0,7,base,0,5,0.15020647644996643
count1-offset0,1,0,7,base,0,6,0.07854904979467392
count1-offset0,1,0,7,base,0,7,-0.08885464072227478
count1-offset0,1,0,7,base,1,0,0.054201073944568634
count1-offset0,1,0,7,base,1,1,0.012722689658403397
count1-offset0,1,0,7,base,1,2,0.041970107704401016
count1-offset0,1,0,7,base,1,3,-0.1881200075149536
count1-offset0,1,0,7,base,1,4,-0.0055640265345573425
count1-offset0,1,0,7,base,1,5,0.0651993378996849
count1-offset0,1,0,7,base,1,6,0.059363916516304016
count1-offset0,1,0,7,base,1,7,0.07440619170665741
count1-offset0,1,0,7,base,2,0,0.13328924775123596
count1-offset0,1,0,7,base,2,1,0.20873881876468658
count1-offset0,1,0,7,base,2,2,0.06841570883989334
count1-offset0,1,0,7,base,2,3,-0.10703776031732559
count1-offset0,1,0,7,base,2,4,-0.03200703486800194
count1-offset0,1,0,7,base,2,5,0.0710841491818428
count1-offset0,1,0,7,base,2,6,-0.02626943215727806
count1-offset0,1,0,7,base,2,7,0.07348285615444183
count1-offset0,1,0,7,base,3,0,0.0
count1-offset0,1,0,7,base,3,1,0.0
count1-offset0,1,0,7,base,3,2,0.0
count1-offset0,1,0,7,base,3,3,0.0
count1-offset0,1,0,7,base,3,4,0.0
count1-offset0,1,0,7,base,3,5,0.0
count1-offset0,1,0,7,base,3,6,0.0
count1-offset0,1,0,7,base,3,7,0.0
count1-offset0,1,0,7,base,4,0,0.0
count1-offset0,1,0,7,base,4,1,0.0
count1-offset0,1,0,7,base,4,2,0.0
count1-offset0,1,0,7,base,4,3,0.0
count1-offset0,1,0,7,base,4,4,0.0
count1-offset0,1,0,7,base,4,5,0.0
count1-offset0,1,0,7,base,4,6,0.0
count1-offset0,1,0,7,base,4,7,0.0
count1-offset1,1,1,7,base,0,0,0.057080551981925964
count1-offset1,1,1,7,base,0,1,0.0013419315218925476
count1-offset1,1,1,7,base,0,2,0.05389105901122093
count1-offset1,1,1,7,base,0,3,-0.11866515129804611
count1-offset1,1,1,7,base,0,4,-0.13511718809604645
count1-offset1,1,1,7,base,0,5,0.04052836447954178
count1-offset1,1,1,7,base,0,6,-0.018725506961345673
count1-offset1,1,1,7,base,0,7,0.09818129986524582
count1-offset1,1,1,7,base,1,0,0.12525154650211334
count1-offset1,1,1,7,base,1,1,0.23154358565807343
count1-offset1,1,1,7,base,1,2,-0.004870535805821419
count1-offset1,1,1,7,base,1,3,-0.04309019446372986
count1-offset1,1,1,7,base,1,4,-0.10804679989814758
count1-offset1,1,1,7,base,1,5,-0.04732716828584671
count1-offset1,1,1,7,base,1,6,0.05489090830087662
count1-offset1,1,1,7,base,1,7,-0.0072770267724990845
count1-offset1,1,1,7,base,2,0,0.11800018697977066
count1-offset1,1,1,7,base,2,1,0.20289888978004456
count1-offset1,1,1,7,base,2,2,0.05050497129559517
count1-offset1,1,1,7,base,2,3,-0.010645370930433273
count1-offset1,1,1,7,base,2,4,-0.08592598885297775
count1-offset1,1,1,7,base,2,5,0.04819566756486893
count1-offset1,1,1,7,base,2,6,-0.041022006422281265
count1-offset1,1,1,7,base,2,7,0.12589901685714722
count1-offset1,1,1,7,base,3,0,0.0
count1-offset1,1,1,7,base,3,1,0.0
count1-offset1,1,1,7,base,3,2,0.0
count1-offset1,1,1,7,base,3,3,0.0
count1-offset1,1,1,7,base,3,4,0.0
count1-offset1,1,1,7,base,3,5,0.0
count1-offset1,1,1,7,base,3,6,0.0
count1-offset1,1,1,7,base,3,7,0.0
count1-offset1,1,1,7,base,4,0,0.0
count1-offset1,1,1,7,base,4,1,0.0
count1-offset1,1,1,7,base,4,2,0.0
count1-offset1,1,1,7,base,4,3,0.0
count1-offset1,1,1,7,base,4,4,0.0
count1-offset1,1,1,7,base,4,5,0.0
count1-offset1,1,1,7,base,4,6,0.0
count1-offset1,1,1,7,base,4,7,0.0
count1-offset2,1,2,7,base,0,0,-0.0384419709444046
count1-offset2,1,2,7,base,0,1,0.27666354179382324
count1-offset2,1,2,7,base,0,2,-0.0007558353245258331
count1-offset2,1,2,7,base,0,3,-0.17071984708309174
count1-offset2,1,2,7,base,0,4,-0.09315647184848785
count1-offset2,1,2,7,base,0,5,-0.04035244137048721
count1-offset2,1,2,7,base,0,6,0.024822598323225975
count1-offset2,1,2,7,base,0,7,-0.19010040163993835
count1-offset2,1,2,7,base,1,0,-0.026565009728074074
count1-offset2,1,2,7,base,1,1,0.19949696958065033
count1-offset2,1,2,7,base,1,2,-0.04553300887346268
count1-offset2,1,2,7,base,1,3,-0.10127449035644531
count1-offset2,1,2,7,base,1,4,-0.03734838590025902
count1-offset2,1,2,7,base,1,5,-0.006604772061109543
count1-offset2,1,2,7,base,1,6,0.0491706058382988
count1-offset2,1,2,7,base,1,7,-0.1267193853855133
count1-offset2,1,2,7,base,2,0,0.031613729894161224
count1-offset2,1,2,7,base,2,1,0.34696418046951294
count1-offset2,1,2,7,base,2,2,-0.09549252688884735
count1-offset2,1,2,7,base,2,3,-0.09172065556049347
count1-offset2,1,2,7,base,2,4,-0.15720582008361816
count1-offset2,1,2,7,base,2,5,0.1348275989294052
count1-offset2,1,2,7,base,2,6,-0.12341322749853134
count1-offset2,1,2,7,base,2,7,0.12406283617019653
count1-offset2,1,2,7,base,3,0,0.0
count1-offset2,1,2,7,base,3,1,0.0
count1-offset2,1,2,7,base,3,2,0.0
count1-offset2,1,2,7,base,3,3,0.0
count1-offset2,1,2,7,base,3,4,0.0
count1-offset2,1,2,7,base,3,5,0.0
count1-offset2,1,2,7,base,3,6,0.0
count1-offset2,1,2,7,base,3,7,0.0
count1-offset2,1,2,7,base,4,0,0.0
count1-offset2,1,2,7,base,4,1,0.0
count1-offset2,1,2,7,base,4,2,0.0
count1-offset2,1,2,7,base,4,3,0.0
count1-offset2,1,2,7,base,4,4,0.0
count1-offset2,1,2,7,base,4,5,0.0
count1-offset2,1,2,7,base,4,6,0.0
count1-offset2,1,2,7,base,4,7,0.0
count1-offset3,1,3,7,base,0,0,0.05008295923471451
count1-offset3,1,3,7,base,0,1,0.3482285737991333
count1-offset3,1,3,7,base,0,2,-0.01025557890534401
count1-offset3,1,3,7,base,0,3,-0.16006797552108765
count1-offset3,1,3,7,base,0,4,-0.17058447003364563
count1-offset3,1,3,7,base,0,5,0.13814198970794678
count1-offset3,1,3,7,base,0,6,-0.16366618871688843
count1-offset3,1,3,7,base,0,7,-0.0433972142636776
count1-offset3,1,3,7,base,1,0,-0.042569663375616074
count1-offset3,1,3,7,base,1,1,0.18786515295505524
count1-offset3,1,3,7,base,1,2,-0.10066130012273788
count1-offset3,1,3,7,base,1,3,-0.1470339000225067
count1-offset3,1,3,7,base,1,4,-0.21531762182712555
count1-offset3,1,3,7,base,1,5,0.07320758700370789
count1-offset3,1,3,7,base,1,6,-0.13231432437896729
count1-offset3,1,3,7,base,1,7,0.05797629803419113
count1-offset3,1,3,7,base,2,0,0.08001148700714111
count1-offset3,1,3,7,base,2,1,0.5084635019302368
count1-offset3,1,3,7,base,2,2,-0.1197279840707779
count1-offset3,1,3,7,base,2,3,-0.04940870776772499
count1-offset3,1,3,7,base,2,4,-0.0641801506280899
count1-offset3,1,3,7,base,2,5,0.12891757488250732
count1-offset3,1,3,7,base,2,6,0.1383902132511139
count1-offset3,1,3,7,base,2,7,-0.07394783198833466
count1-offset3,1,3,7,base,3,0,0.0
count1-offset3,1,3,7,base,3,1,0.0
count1-offset3,1,3,7,base,3,2,0.0
count1-offset3,1,3,7,base,3,3,0.0
count1-offset3,1,3,7,base,3,4,0.0
count1-offset3,1,3,7,base,3,5,0.0
count1-offset3,1,3,7,base,3,6,0.0
count1-offset3,1,3,7,base,3,7,0.0
count1-offset3,1,3,7,base,4,0,0.0
count1-offset3,1,3,7,base,4,1,0.0
count1-offset3,1,3,7,base,4,2,0.0
count1-offset3,1,3,7,base,4,3,0.0
count1-offset3,1,3,7,base,4,4,0.0
count1-offset3,1,3,7,base,4,5,0.0
count1-offset3,1,3,7,base,4,6,0.0
count1-offset3,1,3,7,base,4,7,0.0
count2-offset0,2,0,7,base,0,0,0.17728900909423828
count2-offset0,2,0,7,base,0,1,0.2966529428958893
count2-offset0,2,0,7,base,0,2,0.07247553020715714
count2-offset0,2,0,7,base,0,3,0.07799912989139557
count2-offset0,2,0,7,base,0,4,-0.009425625205039978
count2-offset0,2,0,7,base,0,5,0.16943280398845673
count2-offset0,2,0,7,base,0,6,0.09752960503101349
count2-offset0,2,0,7,base,0,7,-0.23298005759716034
count2-offset0,2,0,7,base,1,0,0.09137104451656342
count2-offset0,2,0,7,base,1,1,-0.000169459730386734
count2-offset0,2,0,7,base,1,2,0.021029410883784294
count2-offset0,2,0,7,base,1,3,-0.23207750916481018
count2-offset0,2,0,7,base,1,4,-0.07808566093444824
count2-offset0,2,0,7,base,1,5,0.12718364596366882
count2-offset0,2,0,7,base,1,6,-0.05601378157734871
count2-offset0,2,0,7,base,1,7,0.19051925837993622
count2-offset0,2,0,7,base,2,0,0.09980879724025726
count2-offset0,2,0,7,base,2,1,0.17199352383613586
count2-offset0,2,0,7,base,2,2,0.07847988605499268
count2-offset0,2,0,7,base,2,3,-0.06614131480455399
count2-offset0,2,0,7,base,2,4,0.015010222792625427
count2-offset0,2,0,7,base,2,5,0.037304192781448364
count2-offset0,2,0,7,base,2,6,-0.01618003286421299
count2-offset0,2,0,7,base,2,7,-0.05823514610528946
count2-offset0,2,0,7,base,3,0,0.0
count2-offset0,2,0,7,base,3,1,0.0
count2-offset0,2,0,7,base,3,2,0.0
count2-offset0,2,0,7,base,3,3,0.0
count2-offset0,2,0,7,base,3,4,0.0
count2-offset0,2,0,7,base,3,5,0.0
count2-offset0,2,0,7,base,3,6,0.0
count2-offset0,2,0,7,base,3,7,0.0
count2-offset0,2,0,7,base,4,0,0.0
count2-offset0,2,0,7,base,4,1,0.0
count2-offset0,2,0,7,base,4,2,0.0
count2-offset0,2,0,7,base,4,3,0.0
count2-offset0,2,0,7,base,4,4,0.0
count2-offset0,2,0,7,base,4,5,0.0
count2-offset0,2,0,7,base,4,6,0.0
count2-offset0,2,0,7,base,4,7,0.0
count2-offset1,2,1,7,base,0,0,0.048684850335121155
count2-offset1,2,1,7,base,0,1,-0.010758744552731514
count2-offset1,2,1,7,base,0,2,0.07311917841434479
count2-offset1,2,1,7,base,0,3,-0.11757917702198029
count2-offset1,2,1,7,base,0,4,-0.15317729115486145
count2-offset1,2,1,7,base,0,5,0.07097141444683075
count2-offset1,2,1,7,base,0,6,-0.07948524504899979
count2-offset1,2,1,7,base,0,7,0.12942904233932495
count2-offset1,2,1,7,base,1,0,0.09438373148441315
count2-offset1,2,1,7,base,1,1,0.24154607951641083
count2-offset1,2,1,7,base,1,2,0.008289869874715805
count2-offset1,2,1,7,base,1,3,-0.048921070992946625
count2-offset1,2,1,7,base,1,4,-0.08646067976951599
count2-offset1,2,1,7,base,1,5,-0.02879164181649685
count2-offset1,2,1,7,base,1,6,0.059773679822683334
count2-offset1,2,1,7,base,1,7,-0.08096298575401306
count2-offset1,2,1,7,base,2,0,0.11351180821657181
count2-offset1,2,1,7,base,2,1,0.21123169362545013
count2-offset1,2,1,7,base,2,2,0.04259033501148224
count2-offset1,2,1,7,base,2,3,-0.06373579800128937
count2-offset1,2,1,7,base,2,4,-0.062361713498830795
count2-offset1,2,1,7,base,2,5,0.07463425397872925
count2-offset1,2,1,7,base,2,6,-0.07262067496776581
count2-offset1,2,1,7,base,2,7,0.09287246316671371
count2-offset1,2,1,7,base,3,0,0.0
count2-offset1,2,1,7,base,3,1,0.0
count2-offset1,2,1,7,base,3,2,0.0
count2-offset1,2,1,7,base,3,3,0.0
count2-offset1,2,1,7,base,3,4,0.0
count2-offset1,2,1,7,base,3,5,0.0
count2-offset1,2,1,7,base,3,6,0.0
count2-offset1,2,1,7,base,3,7,0.0
count2-offset1,2,1,7,base,4,0,0.0
count2-offset1,2,1,7,base,4,1,0.0
count2-offset1,2,1,7,base,4,2,0.0
count2-offset1,2,1,7,base,4,3,0.0
count2-offset1,2,1,7,base,4,4,0.0
count2-offset1,2,1,7,base,4,5,0.0
count2-offset1,2,1,7,base,4,6,0.0
count2-offset1,2,1,7,base,4,7,0.0
count2-offset2,2,2,7,base,0,0,-0.12358463555574417
count2-offset2,2,2,7,base,0,1,0.23736613988876343
count2-offset2,2,2,7,base,0,2,0.08523370325565338
count2-offset2,2,2,7,base,0,3,-0.13148395717144012
count2-offset2,2,2,7,base,0,4,-0.11974402517080307
count2-offset2,2,2,7,base,0,5,0.027193881571292877
count2-offset2,2,2,7,base,0,6,-0.11533308029174805
count2-offset2,2,2,7,base,0,7,-0.2255541980266571
count2-offset2,2,2,7,base,1,0,-0.045784637331962585
count2-offset2,2,2,7,base,1,1,0.2062380313873291
count2-offset2,2,2,7,base,1,2,0.014862962067127228
count2-offset2,2,2,7,base,1,3,-0.10615506768226624
count2-offset2,2,2,7,base,1,4,-0.0079268217086792
count2-offset2,2,2,7,base,1,5,0.046587735414505005
count2-offset2,2,2,7,base,1,6,0.016117826104164124
count2-offset2,2,2,7,base,1,7,-0.17484205961227417
count2-offset2,2,2,7,base,2,0,-0.028599359095096588
count2-offset2,2,2,7,base,2,1,0.30795979499816895
count2-offset2,2,2,7,base,2,2,-0.029236294329166412
count2-offset2,2,2,7,base,2,3,-0.23338770866394043
count2-offset2,2,2,7,base,2,4,-0.14964166283607483
count2-offset2,2,2,7,base,2,5,0.18793244659900665
count2-offset2,2,2,7,base,2,6,-0.13493725657463074
count2-offset2,2,2,7,base,2,7,-0.02630152553319931
count2-offset2,2,2,7,base,3,0,0.0
count2-offset2,2,2,7,base,3,1,0.0
count2-offset2,2,2,7,base,3,2,0.0
count2-offset2,2,2,7,base,3,3,0.0
count2-offset2,2,2,7,base,3,4,0.0
count2-offset2,2,2,7,base,3,5,0.0
count2-offset2,2,2,7,base,3,6,0.0
count2-offset2,2,2,7,base,3,7,0.0
count2-offset2,2,2,7,base,4,0,0.0
count2-offset2,2,2,7,base,4,1,0.0
count2-offset2,2,2,7,base,4,2,0.0
count2-offset2,2,2,7,base,4,3,0.0
count2-offset2,2,2,7,base,4,4,0.0
count2-offset2,2,2,7,base,4,5,0.0
count2-offset2,2,2,7,base,4,6,0.0
count2-offset2,2,2,7,base,4,7,0.0
count2-offset3,2,3,7,base,0,0,-0.011835606768727303
count2-offset3,2,3,7,base,0,1,0.1997527778148651
count2-offset3,2,3,7,base,0,2,-0.05495694652199745
count2-offset3,2,3,7,base,0,3,-0.12897861003875732
count2-offset3,2,3,7,base,0,4,-0.17372746765613556
count2-offset3,2,3,7,base,0,5,0.09684719145298004
count2-offset3,2,3,7,base,0,6,-0.18349027633666992
count2-offset3,2,3,7,base,0,7,-0.18647536635398865
count2-offset3,2,3,7,base,1,0,-0.10315096378326416
count2-offset3,2,3,7,base,1,1,0.0473230704665184
count2-offset3,2,3,7,base,1,2,-0.15721280872821808
count2-offset3,2,3,7,base,1,3,-0.15170860290527344
count2-offset3,2,3,7,base,1,4,-0.19832396507263184
count2-offset3,2,3,7,base,1,5,0.040176670998334885
count2-offset3,2,3,7,base,1,6,-0.10081963241100311
count2-offset3,2,3,7,base,1,7,-0.08305734395980835
count2-offset3,2,3,7,base,2,0,0.08212104439735413
count2-offset3,2,3,7,base,2,1,0.4217414855957031
count2-offset3,2,3,7,base,2,2,-0.08370897173881531
count2-offset3,2,3,7,base,2,3,-0.07827280461788177
count2-offset3,2,3,7,base,2,4,0.004360616207122803
count2-offset3,2,3,7,base,2,5,0.11253616213798523
count2-offset3,2,3,7,base,2,6,0.11900191754102707
count2-offset3,2,3,7,base,2,7,-0.25271424651145935
count2-offset3,2,3,7,base,3,0,0.0
count2-offset3,2,3,7,base,3,1,0.0
count2-offset3,2,3,7,base,3,2,0.0
count2-offset3,2,3,7,base,3,3,0.0
count2-offset3,2,3,7,base,3,4,0.0
count2-offset3,2,3,7,base,3,5,0.0
count2-offset3,2,3,7,base,3,6,0.0
count2-offset3,2,3,7,base,3,7,0.0
count2-offset3,2,3,7,base,4,0,0.0
count2-offset3,2,3,7,base,4,1,0.0
count2-offset3,2,3,7,base,4,2,0.0
count2-offset3,2,3,7,base,4,3,0.0
count2-offset3,2,3,7,base,4,4,0.0
count2-offset3,2,3,7,base,4,5,0.0
count2-offset3,2,3,7,base,4,6,0.0
count2-offset3,2,3,7,base,4,7,0.0
count4-offset0,4,0,7,base,0,0,-0.08089446276426315
count4-offset0,4,0,7,base,0,1,0.09104204177856445
count4-offset0,4,0,7,base,0,2,0.20105154812335968
count4-offset0,4,0,7,base,0,3,-0.01251436211168766
count4-offset0,4,0,7,base,0,4,-0.1624060720205307
count4-offset0,4,0,7,base,0,5,0.050660163164138794
count4-offset0,4,0,7,base,0,6,-0.023271262645721436
count4-offset0,4,0,7,base,0,7,-0.3983287811279297
count4-offset0,4,0,7,base,1,0,-0.025476818904280663
count4-offset0,4,0,7,base,1,1,-0.036513153463602066
count4-offset0,4,0,7,base,1,2,0.09436611831188202
count4-offset0,4,0,7,base,1,3,-0.10459888726472855
count4-offset0,4,0,7,base,1,4,-0.0603976845741272
count4-offset0,4,0,7,base,1,5,0.0352492555975914
count4-offset0,4,0,7,base,1,6,0.04477119445800781
count4-offset0,4,0,7,base,1,7,0.08204849064350128
count4-offset0,4,0,7,base,2,0,-0.013308696448802948
count4-offset0,4,0,7,base,2,1,0.12366203963756561
count4-offset0,4,0,7,base,2,2,0.11927887797355652
count4-offset0,4,0,7,base,2,3,-0.11079378426074982
count4-offset0,4,0,7,base,2,4,-0.12624786794185638
count4-offset0,4,0,7,base,2,5,0.06930983066558838
count4-offset0,4,0,7,base,2,6,-0.06006518006324768
count4-offset0,4,0,7,base,2,7,-0.021091526374220848
count4-offset0,4,0,7,base,3,0,0.0
count4-offset0,4,0,7,base,3,1,0.0
count4-offset0,4,0,7,base,3,2,0.0
count4-offset0,4,0,7,base,3,3,0.0
count4-offset0,4,0,7,base,3,4,0.0
count4-offset0,4,0,7,base,3,5,0.0
count4-offset0,4,0,7,base,3,6,0.0
count4-offset0,4,0,7,base,3,7,0.0
count4-offset0,4,0,7,base,4,0,0.0
count4-offset0,4,0,7,base,4,1,0.0
count4-offset0,4,0,7,base,4,2,0.0
count4-offset0,4,0,7,base,4,3,0.0
count4-offset0,4,0,7,base,4,4,0.0
count4-offset0,4,0,7,base,4,5,0.0
count4-offset0,4,0,7,base,4,6,0.0
count4-offset0,4,0,7,base,4,7,0.0
count4-offset1,4,1,7,base,0,0,-0.1547030508518219
count4-offset1,4,1,7,base,0,1,-0.07442689687013626
count4-offset1,4,1,7,base,0,2,0.06668268889188766
count4-offset1,4,1,7,base,0,3,-0.14748185873031616
count4-offset1,4,1,7,base,0,4,-0.1505151242017746
count4-offset1,4,1,7,base,0,5,0.09054363518953323
count4-offset1,4,1,7,base,0,6,-0.18431875109672546
count4-offset1,4,1,7,base,0,7,0.19244764745235443
count4-offset1,4,1,7,base,1,0,-0.07519450038671494
count4-offset1,4,1,7,base,1,1,0.07361624389886856
count4-offset1,4,1,7,base,1,2,-0.004893669858574867
count4-offset1,4,1,7,base,1,3,-0.09426585584878922
count4-offset1,4,1,7,base,1,4,-0.2957169711589813
count4-offset1,4,1,7,base,1,5,0.02794649451971054
count4-offset1,4,1,7,base,1,6,-0.007829062640666962
count4-offset1,4,1,7,base,1,7,-0.2971597909927368
count4-offset1,4,1,7,base,2,0,0.00010107085108757019
count4-offset1,4,1,7,base,2,1,0.13156157732009888
count4-offset1,4,1,7,base,2,2,0.0833263099193573
count4-offset1,4,1,7,base,2,3,-0.03023737296462059
count4-offset1,4,1,7,base,2,4,-0.1638951599597931
count4-offset1,4,1,7,base,2,5,0.04938768595457077
count4-offset1,4,1,7,base,2,6,-0.031636133790016174
count4-offset1,4,1,7,base,2,7,-0.2133239209651947
count4-offset1,4,1,7,base,3,0,0.0
count4-offset1,4,1,7,base,3,1,0.0
count4-offset1,4,1,7,base,3,2,0.0
count4-offset1,4,1,7,base,3,3,0.0
count4-offset1,4,1,7,base,3,4,0.0
count4-offset1,4,1,7,base,3,5,0.0
count4-offset1,4,1,7,base,3,6,0.0
count4-offset1,4,1,7,base,3,7,0.0
count4-offset1,4,1,7,base,4,0,0.0
count4-offset1,4,1,7,base,4,1,0.0
count4-offset1,4,1,7,base,4,2,0.0
count4-offset1,4,1,7,base,4,3,0.0
count4-offset1,4,1,7,base,4,4,0.0
count4-offset1,4,1,7,base,4,5,0.0
count4-offset1,4,1,7,base,4,6,0.0
count4-offset1,4,1,7,base,4,7,0.0
count4-offset2,4,2,7,base,0,0,-0.08089446276426315
count4-offset2,4,2,7,base,0,1,0.09104204177856445
count4-offset2,4,2,7,base,0,2,0.20105154812335968
count4-offset2,4,2,7,base,0,3,-0.01251436211168766
count4-offset2,4,2,7,base,0,4,-0.1624060720205307
count4-offset2,4,2,7,base,0,5,0.050660163164138794
count4-offset2,4,2,7,base,0,6,-0.023271262645721436
count4-offset2,4,2,7,base,0,7,-0.3983287811279297
count4-offset2,4,2,7,base,1,0,-0.025476818904280663
count4-offset2,4,2,7,base,1,1,-0.036513153463602066
count4-offset2,4,2,7,base,1,2,0.09436611831188202
count4-offset2,4,2,7,base,1,3,-0.10459888726472855
count4-offset2,4,2,7,base,1,4,-0.0603976845741272
count4-offset2,4,2,7,base,1,5,0.0352492555975914
count4-offset2,4,2,7,base,1,6,0.04477119445800781
count4-offset2,4,2,7,base,1,7,0.08204849064350128
count4-offset2,4,2,7,base,2,0,-0.013308696448802948
count4-offset2,4,2,7,base,2,1,0.12366203963756561
count4-offset2,4,2,7,base,2,2,0.11927887797355652
count4-offset2,4,2,7,base,2,3,-0.11079378426074982
count4-offset2,4,2,7,base,2,4,-0.12624786794185638
count4-offset2,4,2,7,base,2,5,0.06930983066558838
count4-offset2,4,2,7,base,2,6,-0.06006518006324768
count4-offset2,4,2,7,base,2,7,-0.021091526374220848
count4-offset2,4,2,7,base,3,0,0.0
count4-offset2,4,2,7,base,3,1,0.0
count4-offset2,4,2,7,base,3,2,0.0
count4-offset2,4,2,7,base,3,3,0.0
count4-offset2,4,2,7,base,3,4,0.0
count4-offset2,4,2,7,base,3,5,0.0
count4-offset2,4,2,7,base,3,6,0.0
count4-offset2,4,2,7,base,3,7,0.0
count4-offset2,4,2,7,base,4,0,0.0
count4-offset2,4,2,7,base,4,1,0.0
count4-offset2,4,2,7,base,4,2,0.0
count4-offset2,4,2,7,base,4,3,0.0
count4-offset2,4,2,7,base,4,4,0.0
count4-offset2,4,2,7,base,4,5,0.0
count4-offset2,4,2,7,base,4,6,0.0
count4-offset2,4,2,7,base,4,7,0.0
count4-offset3,4,3,7,base,0,0,-0.1547030508518219
count4-offset3,4,3,7,base,0,1,-0.07442689687013626
count4-offset3,4,3,7,base,0,2,0.06668268889188766
count4-offset3,4,3,7,base,0,3,-0.14748185873031616
count4-offset3,4,3,7,base,0,4,-0.1505151242017746
count4-offset3,4,3,7,base,0,5,0.09054363518953323
count4-offset3,4,3,7,base,0,6,-0.18431875109672546
count4-offset3,4,3,7,base,0,7,0.19244764745235443
count4-offset3,4,3,7,base,1,0,-0.07519450038671494
count4-offset3,4,3,7,base,1,1,0.07361624389886856
count4-offset3,4,3,7,base,1,2,-0.004893669858574867
count4-offset3,4,3,7,base,1,3,-0.09426585584878922
count4-offset3,4,3,7,base,1,4,-0.2957169711589813
count4-offset3,4,3,7,base,1,5,0.02794649451971054
count4-offset3,4,3,7,base,1,6,-0.007829062640666962
count4-offset3,4,3,7,base,1,7,-0.2971597909927368
count4-offset3,4,3,7,base,2,0,0.00010107085108757019
count4-offset3,4,3,7,base,2,1,0.13156157732009888
count4-offset3,4,3,7,base,2,2,0.0833263099193573
count4-offset3,4,3,7,base,2,3,-0.03023737296462059
count4-offset3,4,3,7,base,2,4,-0.1638951599597931
count4-offset3,4,3,7,base,2,5,0.04938768595457077
count4-offset3,4,3,7,base,2,6,-0.031636133790016174
count4-offset3,4,3,7,base,2,7,-0.2133239209651947
count4-offset3,4,3,7,base,3,0,0.0
count4-offset3,4,3,7,base,3,1,0.0
count4-offset3,4,3,7,base,3,2,0.0
count4-offset3,4,3,7,base,3,3,0.0
count4-offset3,4,3,7,base,3,4,0.0
count4-offset3,4,3,7,base,3,5,0.0
count4-offset3,4,3,7,base,3,6,0.0
count4-offset3,4,3,7,base,3,7,0.0
count4-offset3,4,3,7,base,4,0,0.0
count4-offset3,4,3,7,base,4,1,0.0
count4-offset3,4,3,7,base,4,2,0.0
count4-offset3,4,3,7,base,4,3,0.0
count4-offset3,4,3,7,base,4,4,0.0
count4-offset3,4,3,7,base,4,5,0.0
count4-offset3,4,3,7,base,4,6,0.0
count4-offset3,4,3,7,base,4,7,0.0
count8,8,0,7,base,0,0,-0.07278303802013397
count8,8,0,7,base,0,1,-0.1107126772403717
count8,8,0,7,base,0,2,0.14194485545158386
count8,8,0,7,base,0,3,-0.022046362981200218
count8,8,0,7,base,0,4,-0.1065145879983902
count8,8,0,7,base,0,5,0.10590177774429321
count8,8,0,7,base,0,6,-0.0992032065987587
count8,8,0,7,base,0,7,-0.021150149405002594
count8,8,0,7,base,1,0,-0.032333195209503174
count8,8,0,7,base,1,1,-0.039369262754917145
count8,8,0,7,base,1,2,0.11311088502407074
count8,8,0,7,base,1,3,-0.030377112329006195
count8,8,0,7,base,1,4,-0.08518490195274353
count8,8,0,7,base,1,5,0.006356030702590942
count8,8,0,7,base,1,6,-0.016722064465284348
count8,8,0,7,base,1,7,-0.041658323258161545
count8,8,0,7,base,2,0,0.025987017899751663
