2026/09/05 18:17:45.694, NVIDIA GeForce RTX 3090, P0, 270.00 W, 160.43 W, 67, 1 MiB, 24576 MiB, 0 %
2026/09/05 18:49:25.942, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.93 W, 73, 10292 MiB, 24576 MiB, 12 %
2026/09/05 18:49:35.943, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.05 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 18:49:45.945, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.89 W, 72, 10292 MiB, 24576 MiB, 47 %
2026/09/05 18:49:55.946, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.76 W, 74, 10292 MiB, 24576 MiB, 14 %
2026/09/05 18:50:05.948, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.33 W, 72, 10292 MiB, 24576 MiB, 29 %
2026/09/05 18:50:15.949, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.14 W, 72, 10292 MiB, 24576 MiB, 53 %
2026/09/05 18:50:25.950, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.55 W, 73, 10292 MiB, 24576 MiB, 52 %
2026/09/05 18:50:35.951, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.19 W, 74, 10292 MiB, 24576 MiB, 36 %
2026/09/05 18:50:45.953, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.15 W, 73, 10292 MiB, 24576 MiB, 36 %
2026/09/05 18:50:55.954, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.21 W, 72, 10292 MiB, 24576 MiB, 62 %
2026/09/05 18:51:05.956, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.38 W, 74, 10292 MiB, 24576 MiB, 27 %
2026/09/05 18:51:15.957, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.05 W, 73, 10292 MiB, 24576 MiB, 63 %
2026/09/05 18:51:25.959, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.46 W, 72, 10292 MiB, 24576 MiB, 0 %
2026/09/05 18:51:35.960, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.07 W, 73, 10292 MiB, 24576 MiB, 53 %
2026/09/05 18:51:45.962, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.18 W, 71, 10292 MiB, 24576 MiB, 6 %
2026/09/05 18:51:55.963, NVIDIA GeForce RTX 3090, P2, 270.00 W, 205.81 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 18:52:05.965, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.20 W, 73, 10292 MiB, 24576 MiB, 51 %
2026/09/05 18:52:15.966, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.26 W, 74, 10292 MiB, 24576 MiB, 9 %
2026/09/05 18:52:25.967, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.63 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 18:52:35.969, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.82 W, 74, 10292 MiB, 24576 MiB, 46 %
2026/09/05 18:52:45.970, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.30 W, 74, 10292 MiB, 24576 MiB, 61 %
2026/09/05 18:52:55.972, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.91 W, 73, 10292 MiB, 24576 MiB, 36 %
2026/09/05 18:53:05.973, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.40 W, 73, 10292 MiB, 24576 MiB, 53 %
2026/09/05 18:53:15.974, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.76 W, 73, 10292 MiB, 24576 MiB, 30 %
2026/09/05 18:53:25.976, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.80 W, 73, 10292 MiB, 24576 MiB, 31 %
2026/09/05 18:53:35.977, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.56 W, 73, 10292 MiB, 24576 MiB, 35 %
2026/09/05 18:53:45.979, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.37 W, 74, 10292 MiB, 24576 MiB, 22 %
2026/09/05 18:53:55.980, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.78 W, 73, 10292 MiB, 24576 MiB, 5 %
2026/09/05 18:54:05.982, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.73 W, 73, 10292 MiB, 24576 MiB, 47 %
2026/09/05 18:54:15.983, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.29 W, 73, 10292 MiB, 24576 MiB, 47 %
2026/09/05 18:54:25.984, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.51 W, 72, 10292 MiB, 24576 MiB, 5 %
2026/09/05 18:54:35.985, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.32 W, 73, 10292 MiB, 24576 MiB, 37 %
2026/09/05 18:54:45.986, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.44 W, 72, 10292 MiB, 24576 MiB, 31 %
2026/09/05 18:54:55.987, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.39 W, 70, 10292 MiB, 24576 MiB, 61 %
2026/09/05 18:55:05.989, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.38 W, 74, 10292 MiB, 24576 MiB, 50 %
2026/09/05 18:55:15.990, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.97 W, 71, 10292 MiB, 24576 MiB, 48 %
2026/09/05 18:55:25.991, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.27 W, 73, 10292 MiB, 24576 MiB, 19 %
2026/09/05 18:55:35.992, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.69 W, 71, 10292 MiB, 24576 MiB, 63 %
2026/09/05 18:55:45.993, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.74 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 18:55:55.995, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.01 W, 73, 10292 MiB, 24576 MiB, 45 %
2026/09/05 18:56:05.996, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.38 W, 72, 10292 MiB, 24576 MiB, 35 %
2026/09/05 18:56:15.997, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.38 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 18:56:25.999, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.72 W, 72, 10292 MiB, 24576 MiB, 59 %
2026/09/05 18:56:36.000, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.10 W, 73, 10292 MiB, 24576 MiB, 32 %
2026/09/05 18:56:46.001, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.88 W, 73, 10292 MiB, 24576 MiB, 43 %
2026/09/05 18:56:56.002, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.49 W, 73, 10292 MiB, 24576 MiB, 47 %
2026/09/05 18:57:06.004, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.65 W, 71, 10292 MiB, 24576 MiB, 5 %
2026/09/05 18:57:16.005, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.16 W, 73, 10292 MiB, 24576 MiB, 63 %
2026/09/05 18:57:26.006, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.15 W, 72, 10292 MiB, 24576 MiB, 40 %
2026/09/05 18:57:36.008, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.26 W, 71, 10292 MiB, 24576 MiB, 49 %
2026/09/05 18:57:46.009, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.74 W, 71, 10292 MiB, 24576 MiB, 32 %
2026/09/05 18:57:56.010, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.29 W, 72, 10292 MiB, 24576 MiB, 60 %
2026/09/05 18:58:06.011, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.26 W, 72, 10292 MiB, 24576 MiB, 21 %
2026/09/05 18:58:16.013, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.94 W, 72, 10292 MiB, 24576 MiB, 37 %
2026/09/05 18:58:26.014, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.90 W, 72, 10292 MiB, 24576 MiB, 35 %
2026/09/05 18:58:36.015, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.67 W, 74, 10292 MiB, 24576 MiB, 0 %
2026/09/05 18:58:46.016, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.45 W, 73, 10292 MiB, 24576 MiB, 52 %
2026/09/05 18:58:56.018, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.76 W, 71, 10292 MiB, 24576 MiB, 6 %
2026/09/05 18:59:06.019, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.86 W, 74, 10292 MiB, 24576 MiB, 36 %
2026/09/05 18:59:16.020, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.37 W, 72, 10292 MiB, 24576 MiB, 52 %
2026/09/05 18:59:26.021, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.63 W, 71, 10292 MiB, 24576 MiB, 8 %
2026/09/05 18:59:36.023, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.51 W, 71, 10292 MiB, 24576 MiB, 25 %
2026/09/05 18:59:46.024, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.37 W, 72, 10292 MiB, 24576 MiB, 8 %
2026/09/05 18:59:56.025, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.79 W, 71, 10292 MiB, 24576 MiB, 3 %
2026/09/05 19:00:06.026, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.82 W, 71, 10292 MiB, 24576 MiB, 63 %
2026/09/05 19:00:16.028, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.89 W, 70, 10292 MiB, 24576 MiB, 52 %
2026/09/05 19:00:26.029, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.17 W, 71, 10292 MiB, 24576 MiB, 51 %
2026/09/05 19:00:36.030, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.82 W, 72, 10292 MiB, 24576 MiB, 30 %
2026/09/05 19:00:46.031, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.51 W, 71, 10292 MiB, 24576 MiB, 45 %
2026/09/05 19:00:56.032, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.57 W, 72, 10292 MiB, 24576 MiB, 51 %
2026/09/05 19:01:06.034, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.32 W, 73, 10292 MiB, 24576 MiB, 64 %
2026/09/05 19:01:16.035, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.86 W, 71, 10292 MiB, 24576 MiB, 29 %
2026/09/05 19:01:26.036, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.15 W, 72, 10292 MiB, 24576 MiB, 22 %
2026/09/05 19:01:36.037, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.32 W, 73, 10292 MiB, 24576 MiB, 37 %
2026/09/05 19:01:46.038, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.71 W, 74, 10292 MiB, 24576 MiB, 63 %
2026/09/05 19:01:56.040, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.76 W, 74, 10292 MiB, 24576 MiB, 51 %
2026/09/05 19:02:06.041, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.27 W, 70, 10292 MiB, 24576 MiB, 0 %
2026/09/05 19:02:16.042, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.42 W, 73, 10292 MiB, 24576 MiB, 48 %
2026/09/05 19:02:26.043, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.71 W, 72, 10292 MiB, 24576 MiB, 48 %
2026/09/05 19:02:36.045, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.60 W, 71, 10292 MiB, 24576 MiB, 5 %
2026/09/05 19:02:46.046, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.27 W, 72, 10292 MiB, 24576 MiB, 30 %
2026/09/05 19:02:56.047, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.25 W, 72, 10292 MiB, 24576 MiB, 30 %
2026/09/05 19:03:06.048, NVIDIA GeForce RTX 3090, P2, 270.00 W, 206.67 W, 71, 10292 MiB, 24576 MiB, 6 %
2026/09/05 19:03:16.049, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.36 W, 74, 10292 MiB, 24576 MiB, 43 %
2026/09/05 19:03:26.050, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.55 W, 72, 10292 MiB, 24576 MiB, 19 %
2026/09/05 19:03:36.051, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.30 W, 73, 10292 MiB, 24576 MiB, 0 %
2026/09/05 19:03:46.053, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.83 W, 73, 10292 MiB, 24576 MiB, 47 %
2026/09/05 19:03:56.054, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.19 W, 71, 10292 MiB, 24576 MiB, 16 %
2026/09/05 19:04:06.055, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.60 W, 74, 10292 MiB, 24576 MiB, 17 %
2026/09/05 19:04:16.056, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.97 W, 72, 10292 MiB, 24576 MiB, 48 %
2026/09/05 19:04:26.057, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.21 W, 71, 10292 MiB, 24576 MiB, 1 %
2026/09/05 19:04:36.058, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.59 W, 71, 10292 MiB, 24576 MiB, 31 %
2026/09/05 19:04:46.060, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.79 W, 73, 10292 MiB, 24576 MiB, 36 %
2026/09/05 19:04:56.061, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.33 W, 72, 10292 MiB, 24576 MiB, 30 %
2026/09/05 19:05:06.062, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.28 W, 73, 10292 MiB, 24576 MiB, 30 %
2026/09/05 19:05:16.063, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.13 W, 71, 10292 MiB, 24576 MiB, 50 %
2026/09/05 19:05:26.064, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.44 W, 73, 10292 MiB, 24576 MiB, 29 %
2026/09/05 19:05:36.066, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.77 W, 71, 10292 MiB, 24576 MiB, 30 %
2026/09/05 19:05:46.067, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.26 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 19:05:56.068, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.12 W, 71, 10292 MiB, 24576 MiB, 11 %
2026/09/05 19:06:06.070, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.99 W, 73, 10292 MiB, 24576 MiB, 64 %
2026/09/05 19:06:16.071, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.87 W, 72, 10292 MiB, 24576 MiB, 18 %
2026/09/05 19:06:26.072, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.95 W, 72, 10292 MiB, 24576 MiB, 35 %
2026/09/05 19:06:36.073, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.01 W, 72, 10292 MiB, 24576 MiB, 38 %
2026/09/05 19:06:46.074, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.48 W, 74, 10292 MiB, 24576 MiB, 62 %
2026/09/05 19:06:56.076, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.62 W, 72, 10292 MiB, 24576 MiB, 52 %
2026/09/05 19:07:06.077, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.30 W, 70, 10292 MiB, 24576 MiB, 23 %
2026/09/05 19:07:16.078, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.70 W, 71, 10292 MiB, 24576 MiB, 70 %
2026/09/05 19:07:26.080, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.75 W, 72, 10292 MiB, 24576 MiB, 64 %
2026/09/05 19:07:36.081, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.63 W, 73, 10292 MiB, 24576 MiB, 35 %
2026/09/05 19:07:46.083, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.66 W, 73, 10292 MiB, 24576 MiB, 37 %
2026/09/05 19:07:56.084, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.82 W, 72, 10292 MiB, 24576 MiB, 100 %
2026/09/05 19:08:06.085, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.01 W, 73, 10292 MiB, 24576 MiB, 70 %
2026/09/05 19:08:16.086, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.74 W, 73, 10292 MiB, 24576 MiB, 49 %
2026/09/05 19:08:26.087, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.36 W, 71, 10292 MiB, 24576 MiB, 82 %
2026/09/05 19:08:36.089, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.01 W, 74, 10292 MiB, 24576 MiB, 38 %
2026/09/05 19:08:46.090, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.27 W, 72, 10292 MiB, 24576 MiB, 27 %
2026/09/05 19:08:56.091, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.29 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 19:09:06.092, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.94 W, 74, 10292 MiB, 24576 MiB, 27 %
2026/09/05 19:09:16.094, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.69 W, 73, 10292 MiB, 24576 MiB, 37 %
2026/09/05 19:09:26.095, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.54 W, 72, 10292 MiB, 24576 MiB, 8 %
2026/09/05 19:09:36.096, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.20 W, 73, 10292 MiB, 24576 MiB, 48 %
2026/09/05 19:09:46.098, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.14 W, 72, 10292 MiB, 24576 MiB, 48 %
2026/09/05 19:09:56.099, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.77 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 19:10:06.100, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.63 W, 73, 10292 MiB, 24576 MiB, 47 %
2026/09/05 19:10:16.102, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.37 W, 73, 10292 MiB, 24576 MiB, 26 %
2026/09/05 19:10:26.103, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.27 W, 73, 10292 MiB, 24576 MiB, 64 %
2026/09/05 19:10:36.104, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.88 W, 72, 10292 MiB, 24576 MiB, 4 %
2026/09/05 19:10:46.105, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.09 W, 70, 10292 MiB, 24576 MiB, 51 %
2026/09/05 19:10:56.106, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.35 W, 73, 10292 MiB, 24576 MiB, 40 %
2026/09/05 19:11:06.108, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.91 W, 72, 10292 MiB, 24576 MiB, 8 %
2026/09/05 19:11:16.109, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.19 W, 71, 10292 MiB, 24576 MiB, 8 %
2026/09/05 19:11:26.110, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.47 W, 72, 10292 MiB, 24576 MiB, 55 %
2026/09/05 19:11:36.111, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.83 W, 73, 10292 MiB, 24576 MiB, 30 %
2026/09/05 19:11:46.113, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.28 W, 74, 10292 MiB, 24576 MiB, 36 %
2026/09/05 19:11:56.114, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.46 W, 72, 10292 MiB, 24576 MiB, 32 %
2026/09/05 19:12:06.115, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.55 W, 71, 10292 MiB, 24576 MiB, 61 %
2026/09/05 19:12:16.116, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.91 W, 72, 10292 MiB, 24576 MiB, 38 %
2026/09/05 19:12:26.118, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.53 W, 72, 10292 MiB, 24576 MiB, 1 %
2026/09/05 19:12:36.119, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.50 W, 71, 10292 MiB, 24576 MiB, 2 %
2026/09/05 19:12:46.120, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.18 W, 72, 10292 MiB, 24576 MiB, 22 %
2026/09/05 19:12:56.121, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.48 W, 74, 10292 MiB, 24576 MiB, 61 %
2026/09/05 19:13:06.122, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.65 W, 72, 10292 MiB, 24576 MiB, 23 %
2026/09/05 19:13:16.124, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.98 W, 74, 10292 MiB, 24576 MiB, 47 %
2026/09/05 19:13:26.125, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.55 W, 72, 10292 MiB, 24576 MiB, 53 %
2026/09/05 19:13:36.126, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.83 W, 74, 10292 MiB, 24576 MiB, 52 %
2026/09/05 19:13:46.128, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.28 W, 73, 10292 MiB, 24576 MiB, 37 %
2026/09/05 19:13:56.129, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.23 W, 71, 10292 MiB, 24576 MiB, 55 %
2026/09/05 19:14:06.130, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.60 W, 72, 10292 MiB, 24576 MiB, 62 %
2026/09/05 19:14:16.131, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.20 W, 72, 10292 MiB, 24576 MiB, 47 %
2026/09/05 19:14:26.133, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.68 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 19:14:36.134, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.99 W, 73, 10292 MiB, 24576 MiB, 43 %
2026/09/05 19:14:46.135, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.26 W, 73, 10292 MiB, 24576 MiB, 63 %
2026/09/05 19:14:56.137, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.22 W, 71, 10292 MiB, 24576 MiB, 4 %
2026/09/05 19:15:06.138, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.39 W, 74, 10292 MiB, 24576 MiB, 39 %
2026/09/05 19:15:16.140, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.30 W, 73, 10292 MiB, 24576 MiB, 32 %
2026/09/05 19:15:26.141, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.44 W, 72, 10292 MiB, 24576 MiB, 30 %
2026/09/05 19:15:36.142, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.79 W, 74, 10292 MiB, 24576 MiB, 62 %
2026/09/05 19:15:46.143, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.37 W, 71, 10292 MiB, 24576 MiB, 48 %
2026/09/05 19:15:56.145, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.65 W, 72, 10292 MiB, 24576 MiB, 64 %
2026/09/05 19:16:06.146, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.30 W, 73, 10292 MiB, 24576 MiB, 63 %
2026/09/05 19:16:16.147, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.01 W, 71, 10292 MiB, 24576 MiB, 3 %
2026/09/05 19:16:26.149, NVIDIA GeForce RTX 3090, P2, 270.00 W, 244.36 W, 73, 10292 MiB, 24576 MiB, 60 %
2026/09/05 19:16:36.150, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.88 W, 73, 10292 MiB, 24576 MiB, 52 %
2026/09/05 19:16:46.151, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.75 W, 73, 10292 MiB, 24576 MiB, 30 %
2026/09/05 19:16:56.152, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.55 W, 71, 10292 MiB, 24576 MiB, 63 %
2026/09/05 19:17:06.154, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.94 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 19:17:16.155, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.80 W, 71, 10292 MiB, 24576 MiB, 13 %
2026/09/05 19:17:26.156, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.91 W, 73, 10292 MiB, 24576 MiB, 4 %
2026/09/05 19:17:36.157, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.91 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 19:17:46.158, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.89 W, 74, 10292 MiB, 24576 MiB, 32 %
2026/09/05 19:17:56.159, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.39 W, 71, 10292 MiB, 24576 MiB, 15 %
2026/09/05 19:18:06.161, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.63 W, 74, 10292 MiB, 24576 MiB, 62 %
2026/09/05 19:18:16.162, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.43 W, 70, 10292 MiB, 24576 MiB, 22 %
2026/09/05 19:18:26.163, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.13 W, 71, 10292 MiB, 24576 MiB, 0 %
2026/09/05 19:18:36.164, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.27 W, 73, 10292 MiB, 24576 MiB, 0 %
2026/09/05 19:18:46.165, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.38 W, 72, 10292 MiB, 24576 MiB, 63 %
2026/09/05 19:18:56.167, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.33 W, 71, 10292 MiB, 24576 MiB, 47 %
2026/09/05 19:19:06.168, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.05 W, 72, 10292 MiB, 24576 MiB, 50 %
2026/09/05 19:19:16.169, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.30 W, 73, 10292 MiB, 24576 MiB, 59 %
2026/09/05 19:19:26.170, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.60 W, 70, 10292 MiB, 24576 MiB, 26 %
2026/09/05 19:19:36.172, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.39 W, 74, 10292 MiB, 24576 MiB, 36 %
2026/09/05 19:19:46.173, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.53 W, 73, 10292 MiB, 24576 MiB, 36 %
2026/09/05 19:19:56.174, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.11 W, 70, 10292 MiB, 24576 MiB, 36 %
2026/09/05 19:20:06.175, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.91 W, 72, 10292 MiB, 24576 MiB, 47 %
2026/09/05 19:20:16.177, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.01 W, 71, 10292 MiB, 24576 MiB, 64 %
2026/09/05 19:20:26.178, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.85 W, 74, 10292 MiB, 24576 MiB, 19 %
2026/09/05 19:20:36.179, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.57 W, 73, 10292 MiB, 24576 MiB, 52 %
2026/09/05 19:20:46.180, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.73 W, 72, 10292 MiB, 24576 MiB, 50 %
2026/09/05 19:20:56.182, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.18 W, 73, 10292 MiB, 24576 MiB, 0 %
