2026/09/04 21:09:03.057, NVIDIA GeForce RTX 3090, P8, 270.00 W, 41.26 W, 42, 1 MiB, 24576 MiB, 0 %
2026/09/04 21:40:43.307, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.37 W, 74, 7222 MiB, 24576 MiB, 38 %
2026/09/04 21:40:53.308, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.96 W, 72, 7222 MiB, 24576 MiB, 17 %
2026/09/04 21:41:03.310, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.04 W, 72, 7222 MiB, 24576 MiB, 34 %
2026/09/04 21:41:13.311, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.88 W, 71, 7222 MiB, 24576 MiB, 3 %
2026/09/04 21:41:23.312, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.14 W, 73, 7222 MiB, 24576 MiB, 45 %
2026/09/04 21:41:33.313, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.34 W, 74, 7222 MiB, 24576 MiB, 47 %
2026/09/04 21:41:43.314, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.41 W, 73, 7222 MiB, 24576 MiB, 5 %
2026/09/04 21:41:53.316, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.62 W, 73, 7222 MiB, 24576 MiB, 7 %
2026/09/04 21:42:03.317, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.33 W, 73, 7222 MiB, 24576 MiB, 14 %
2026/09/04 21:42:13.318, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.84 W, 72, 7222 MiB, 24576 MiB, 36 %
2026/09/04 21:42:23.320, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.90 W, 74, 7222 MiB, 24576 MiB, 17 %
2026/09/04 21:42:33.321, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.22 W, 71, 7222 MiB, 24576 MiB, 22 %
2026/09/04 21:42:43.322, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.46 W, 74, 7222 MiB, 24576 MiB, 17 %
2026/09/04 21:42:53.323, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.11 W, 74, 7222 MiB, 24576 MiB, 47 %
2026/09/04 21:43:03.325, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.54 W, 72, 7222 MiB, 24576 MiB, 31 %
2026/09/04 21:43:13.326, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.09 W, 74, 7222 MiB, 24576 MiB, 0 %
2026/09/04 21:43:23.327, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.24 W, 74, 7222 MiB, 24576 MiB, 31 %
2026/09/04 21:43:33.329, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.97 W, 73, 7222 MiB, 24576 MiB, 7 %
2026/09/04 21:43:43.330, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.96 W, 72, 7222 MiB, 24576 MiB, 32 %
2026/09/04 21:43:53.331, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.80 W, 74, 7222 MiB, 24576 MiB, 47 %
2026/09/04 21:44:03.332, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.17 W, 74, 7222 MiB, 24576 MiB, 47 %
2026/09/04 21:44:13.334, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.91 W, 74, 7222 MiB, 24576 MiB, 34 %
2026/09/04 21:44:23.335, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.24 W, 72, 7222 MiB, 24576 MiB, 49 %
2026/09/04 21:44:33.336, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.20 W, 72, 7222 MiB, 24576 MiB, 49 %
2026/09/04 21:44:43.337, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.94 W, 73, 7222 MiB, 24576 MiB, 39 %
2026/09/04 21:44:53.338, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.98 W, 73, 7222 MiB, 24576 MiB, 31 %
2026/09/04 21:45:03.340, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.85 W, 74, 7222 MiB, 24576 MiB, 48 %
2026/09/04 21:45:13.341, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.71 W, 73, 7222 MiB, 24576 MiB, 49 %
2026/09/04 21:45:23.342, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.91 W, 74, 7222 MiB, 24576 MiB, 0 %
2026/09/04 21:45:33.344, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.77 W, 74, 7222 MiB, 24576 MiB, 0 %
2026/09/04 21:45:43.345, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.39 W, 72, 7222 MiB, 24576 MiB, 5 %
2026/09/04 21:45:53.346, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.42 W, 72, 7222 MiB, 24576 MiB, 9 %
2026/09/04 21:46:03.348, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.12 W, 72, 7222 MiB, 24576 MiB, 32 %
2026/09/04 21:46:13.349, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.23 W, 74, 7222 MiB, 24576 MiB, 30 %
2026/09/04 21:46:23.350, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.74 W, 74, 7222 MiB, 24576 MiB, 47 %
2026/09/04 21:46:33.352, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.42 W, 72, 7222 MiB, 24576 MiB, 0 %
2026/09/04 21:46:43.353, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.27 W, 73, 7222 MiB, 24576 MiB, 49 %
2026/09/04 21:46:53.354, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.62 W, 73, 7222 MiB, 24576 MiB, 25 %
2026/09/04 21:47:03.356, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.29 W, 74, 7222 MiB, 24576 MiB, 29 %
2026/09/04 21:47:13.357, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.92 W, 71, 7222 MiB, 24576 MiB, 0 %
2026/09/04 21:47:23.358, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.00 W, 72, 7222 MiB, 24576 MiB, 48 %
2026/09/04 21:47:33.359, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.35 W, 74, 7222 MiB, 24576 MiB, 43 %
2026/09/04 21:47:43.361, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.65 W, 74, 7222 MiB, 24576 MiB, 47 %
2026/09/04 21:47:53.362, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.07 W, 72, 7222 MiB, 24576 MiB, 0 %
2026/09/04 21:48:03.363, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.18 W, 73, 7222 MiB, 24576 MiB, 49 %
2026/09/04 21:48:13.364, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.63 W, 73, 7222 MiB, 24576 MiB, 47 %
2026/09/04 21:48:23.366, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.36 W, 73, 7222 MiB, 24576 MiB, 48 %
2026/09/04 21:48:33.367, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.18 W, 71, 7222 MiB, 24576 MiB, 0 %
2026/09/04 21:48:43.368, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.21 W, 73, 7222 MiB, 24576 MiB, 49 %
2026/09/04 21:48:53.369, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.82 W, 73, 7222 MiB, 24576 MiB, 53 %
2026/09/04 21:49:03.371, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.38 W, 74, 7222 MiB, 24576 MiB, 47 %
2026/09/04 21:49:13.372, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.76 W, 71, 7222 MiB, 24576 MiB, 0 %
2026/09/04 21:49:23.373, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.09 W, 72, 7222 MiB, 24576 MiB, 6 %
2026/09/04 21:49:33.375, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.05 W, 74, 7222 MiB, 24576 MiB, 35 %
2026/09/04 21:49:43.376, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.87 W, 74, 7222 MiB, 24576 MiB, 40 %
2026/09/04 21:49:53.377, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.89 W, 73, 7222 MiB, 24576 MiB, 30 %
2026/09/04 21:50:03.379, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.63 W, 72, 7222 MiB, 24576 MiB, 10 %
2026/09/04 21:50:13.380, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.58 W, 73, 7222 MiB, 24576 MiB, 34 %
2026/09/04 21:50:23.381, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.19 W, 74, 7222 MiB, 24576 MiB, 36 %
2026/09/04 21:50:33.382, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.57 W, 74, 7222 MiB, 24576 MiB, 35 %
2026/09/04 21:50:43.384, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.26 W, 71, 7222 MiB, 24576 MiB, 49 %
2026/09/04 21:50:53.385, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.17 W, 73, 7222 MiB, 24576 MiB, 50 %
2026/09/04 21:51:03.386, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.71 W, 73, 7222 MiB, 24576 MiB, 50 %
2026/09/04 21:51:13.387, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.97 W, 74, 7222 MiB, 24576 MiB, 47 %
2026/09/04 21:51:23.389, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.88 W, 72, 7222 MiB, 24576 MiB, 0 %
2026/09/04 21:51:33.390, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.91 W, 73, 7222 MiB, 24576 MiB, 34 %
2026/09/04 21:51:43.391, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.79 W, 72, 7222 MiB, 24576 MiB, 31 %
2026/09/04 21:51:53.393, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.97 W, 73, 7222 MiB, 24576 MiB, 49 %
2026/09/04 21:52:03.394, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.89 W, 73, 7222 MiB, 24576 MiB, 0 %
2026/09/04 21:52:13.395, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.35 W, 72, 7222 MiB, 24576 MiB, 48 %
2026/09/04 21:52:23.397, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.96 W, 73, 7222 MiB, 24576 MiB, 48 %
2026/09/04 21:52:33.398, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.41 W, 73, 7222 MiB, 24576 MiB, 39 %
2026/09/04 21:52:43.399, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.91 W, 73, 7222 MiB, 24576 MiB, 28 %
2026/09/04 21:52:53.400, NVIDIA GeForce RTX 3090, P2, 270.00 W, 206.83 W, 73, 7222 MiB, 24576 MiB, 16 %
2026/09/04 21:53:03.401, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.84 W, 73, 7224 MiB, 24576 MiB, 30 %
2026/09/04 21:53:13.403, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.21 W, 72, 7224 MiB, 24576 MiB, 3 %
2026/09/04 21:53:23.404, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.71 W, 74, 7224 MiB, 24576 MiB, 0 %
2026/09/04 21:53:33.405, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.62 W, 72, 7224 MiB, 24576 MiB, 50 %
2026/09/04 21:53:43.406, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.47 W, 75, 7224 MiB, 24576 MiB, 47 %
2026/09/04 21:53:53.407, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.51 W, 72, 7224 MiB, 24576 MiB, 4 %
2026/09/04 21:54:03.409, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.58 W, 73, 7224 MiB, 24576 MiB, 40 %
2026/09/04 21:54:13.410, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.00 W, 75, 7224 MiB, 24576 MiB, 0 %
2026/09/04 21:54:23.411, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.62 W, 71, 7224 MiB, 24576 MiB, 50 %
2026/09/04 21:54:33.413, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.54 W, 74, 7224 MiB, 24576 MiB, 47 %
2026/09/04 21:54:43.414, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.88 W, 72, 7224 MiB, 24576 MiB, 34 %
2026/09/04 21:54:53.415, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.71 W, 73, 7224 MiB, 24576 MiB, 25 %
2026/09/04 21:55:03.416, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.82 W, 73, 7224 MiB, 24576 MiB, 21 %
2026/09/04 21:55:13.418, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.72 W, 73, 7224 MiB, 24576 MiB, 26 %
2026/09/04 21:55:23.419, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.77 W, 72, 7224 MiB, 24576 MiB, 4 %
2026/09/04 21:55:33.420, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.00 W, 74, 7224 MiB, 24576 MiB, 47 %
2026/09/04 21:55:43.422, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.90 W, 73, 7224 MiB, 24576 MiB, 7 %
2026/09/04 21:55:53.423, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.55 W, 71, 7224 MiB, 24576 MiB, 47 %
2026/09/04 21:56:03.424, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.77 W, 74, 7224 MiB, 24576 MiB, 37 %
2026/09/04 21:56:13.426, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.94 W, 72, 7224 MiB, 24576 MiB, 26 %
2026/09/04 21:56:23.427, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.86 W, 75, 7224 MiB, 24576 MiB, 52 %
2026/09/04 21:56:33.428, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.12 W, 72, 7224 MiB, 24576 MiB, 0 %
2026/09/04 21:56:43.430, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.15 W, 73, 7224 MiB, 24576 MiB, 5 %
2026/09/04 21:56:53.431, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.45 W, 72, 7224 MiB, 24576 MiB, 36 %
2026/09/04 21:57:03.432, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.81 W, 74, 7224 MiB, 24576 MiB, 31 %
2026/09/04 21:57:13.434, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.91 W, 74, 7224 MiB, 24576 MiB, 46 %
2026/09/04 21:57:23.435, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.47 W, 72, 7224 MiB, 24576 MiB, 49 %
2026/09/04 21:57:33.436, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.87 W, 73, 7224 MiB, 24576 MiB, 49 %
2026/09/04 21:57:43.438, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.26 W, 72, 7224 MiB, 24576 MiB, 51 %
2026/09/04 21:57:53.439, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.87 W, 73, 7224 MiB, 24576 MiB, 30 %
2026/09/04 21:58:03.440, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.11 W, 72, 7224 MiB, 24576 MiB, 0 %
2026/09/04 21:58:13.442, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.52 W, 74, 7224 MiB, 24576 MiB, 37 %
2026/09/04 21:58:23.443, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.10 W, 73, 7224 MiB, 24576 MiB, 30 %
2026/09/04 21:58:33.445, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.93 W, 72, 7224 MiB, 24576 MiB, 5 %
2026/09/04 21:58:43.446, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.56 W, 72, 7224 MiB, 24576 MiB, 5 %
2026/09/04 21:58:53.447, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.66 W, 73, 7224 MiB, 24576 MiB, 41 %
2026/09/04 21:59:03.449, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.60 W, 73, 7224 MiB, 24576 MiB, 23 %
2026/09/04 21:59:13.450, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.88 W, 73, 7224 MiB, 24576 MiB, 17 %
2026/09/04 21:59:23.451, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.62 W, 73, 7224 MiB, 24576 MiB, 5 %
2026/09/04 21:59:33.452, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.19 W, 73, 7224 MiB, 24576 MiB, 11 %
2026/09/04 21:59:43.454, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.14 W, 72, 7224 MiB, 24576 MiB, 5 %
2026/09/04 21:59:53.455, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.06 W, 74, 7224 MiB, 24576 MiB, 22 %
2026/09/04 22:00:03.456, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.32 W, 74, 7224 MiB, 24576 MiB, 4 %
2026/09/04 22:00:13.457, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.44 W, 72, 7224 MiB, 24576 MiB, 37 %
2026/09/04 22:00:23.459, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.26 W, 73, 7224 MiB, 24576 MiB, 49 %
2026/09/04 22:00:33.460, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.32 W, 72, 7224 MiB, 24576 MiB, 48 %
2026/09/04 22:00:43.461, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.79 W, 74, 7726 MiB, 24576 MiB, 0 %
2026/09/04 22:00:53.462, NVIDIA GeForce RTX 3090, P2, 270.00 W, 205.36 W, 71, 7726 MiB, 24576 MiB, 34 %
2026/09/04 22:01:03.463, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.91 W, 73, 7726 MiB, 24576 MiB, 0 %
2026/09/04 22:01:13.465, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.94 W, 72, 7726 MiB, 24576 MiB, 27 %
2026/09/04 22:01:23.466, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.01 W, 73, 7726 MiB, 24576 MiB, 47 %
2026/09/04 22:01:33.467, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.03 W, 72, 7726 MiB, 24576 MiB, 0 %
2026/09/04 22:01:43.468, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.90 W, 71, 7726 MiB, 24576 MiB, 25 %
2026/09/04 22:01:53.470, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.44 W, 72, 7726 MiB, 24576 MiB, 42 %
2026/09/04 22:02:03.471, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.76 W, 72, 7726 MiB, 24576 MiB, 23 %
2026/09/04 22:02:13.472, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.93 W, 74, 7726 MiB, 24576 MiB, 31 %
2026/09/04 22:02:23.474, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.45 W, 72, 7726 MiB, 24576 MiB, 42 %
2026/09/04 22:02:33.475, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.84 W, 72, 7726 MiB, 24576 MiB, 12 %
2026/09/04 22:02:43.476, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.76 W, 73, 7726 MiB, 24576 MiB, 49 %
2026/09/04 22:02:53.477, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.03 W, 72, 7726 MiB, 24576 MiB, 30 %
2026/09/04 22:03:03.478, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.78 W, 74, 7726 MiB, 24576 MiB, 30 %
2026/09/04 22:03:13.480, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.07 W, 71, 7726 MiB, 24576 MiB, 46 %
2026/09/04 22:03:23.481, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.70 W, 72, 7726 MiB, 24576 MiB, 40 %
2026/09/04 22:03:33.482, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.21 W, 73, 7726 MiB, 24576 MiB, 29 %
2026/09/04 22:03:43.483, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.55 W, 73, 7726 MiB, 24576 MiB, 6 %
2026/09/04 22:03:53.485, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.31 W, 72, 7726 MiB, 24576 MiB, 47 %
2026/09/04 22:04:03.486, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.53 W, 73, 7726 MiB, 24576 MiB, 7 %
2026/09/04 22:04:13.487, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.73 W, 72, 7726 MiB, 24576 MiB, 49 %
2026/09/04 22:04:23.488, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.52 W, 73, 7726 MiB, 24576 MiB, 50 %
2026/09/04 22:04:33.489, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.39 W, 74, 7726 MiB, 24576 MiB, 40 %
2026/09/04 22:04:43.490, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.77 W, 72, 7726 MiB, 24576 MiB, 45 %
2026/09/04 22:04:53.492, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.85 W, 73, 7726 MiB, 24576 MiB, 4 %
2026/09/04 22:05:03.494, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.42 W, 72, 7726 MiB, 24576 MiB, 17 %
2026/09/04 22:05:13.495, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.71 W, 71, 7726 MiB, 24576 MiB, 30 %
2026/09/04 22:05:23.496, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.65 W, 72, 7726 MiB, 24576 MiB, 32 %
2026/09/04 22:05:33.497, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.31 W, 72, 7726 MiB, 24576 MiB, 5 %
2026/09/04 22:05:43.499, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.48 W, 73, 7726 MiB, 24576 MiB, 24 %
2026/09/04 22:05:53.500, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.65 W, 73, 7726 MiB, 24576 MiB, 30 %
2026/09/04 22:06:03.501, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.80 W, 71, 7726 MiB, 24576 MiB, 25 %
2026/09/04 22:06:13.502, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.53 W, 72, 7726 MiB, 24576 MiB, 3 %
2026/09/04 22:06:23.503, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.23 W, 73, 7726 MiB, 24576 MiB, 47 %
2026/09/04 22:06:33.505, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.60 W, 73, 7726 MiB, 24576 MiB, 47 %
2026/09/04 22:06:43.506, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.09 W, 74, 7726 MiB, 24576 MiB, 0 %
2026/09/04 22:06:53.507, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.99 W, 72, 7726 MiB, 24576 MiB, 48 %
2026/09/04 22:07:03.508, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.98 W, 73, 7726 MiB, 24576 MiB, 48 %
2026/09/04 22:07:13.510, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.64 W, 72, 7726 MiB, 24576 MiB, 42 %
2026/09/04 22:07:23.511, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.09 W, 74, 7726 MiB, 24576 MiB, 37 %
2026/09/04 22:07:33.512, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.24 W, 72, 7726 MiB, 24576 MiB, 30 %
2026/09/04 22:07:43.513, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.99 W, 72, 7726 MiB, 24576 MiB, 44 %
2026/09/04 22:07:53.514, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.67 W, 74, 7726 MiB, 24576 MiB, 30 %
2026/09/04 22:08:03.516, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.48 W, 73, 7726 MiB, 24576 MiB, 18 %
2026/09/04 22:08:13.517, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.82 W, 72, 7726 MiB, 24576 MiB, 46 %
2026/09/04 22:08:23.518, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.68 W, 72, 7726 MiB, 24576 MiB, 50 %
2026/09/04 22:08:33.519, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.82 W, 73, 7726 MiB, 24576 MiB, 50 %
2026/09/04 22:08:43.520, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.72 W, 73, 7726 MiB, 24576 MiB, 38 %
2026/09/04 22:08:53.522, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.12 W, 72, 7726 MiB, 24576 MiB, 15 %
2026/09/04 22:09:03.523, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.62 W, 73, 7726 MiB, 24576 MiB, 7 %
2026/09/04 22:09:13.524, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.87 W, 73, 7726 MiB, 24576 MiB, 43 %
2026/09/04 22:09:23.525, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.82 W, 74, 7726 MiB, 24576 MiB, 47 %
2026/09/04 22:09:33.526, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.67 W, 74, 7726 MiB, 24576 MiB, 47 %
2026/09/04 22:09:43.528, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.41 W, 72, 7726 MiB, 24576 MiB, 0 %
2026/09/04 22:09:53.529, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.76 W, 75, 7726 MiB, 24576 MiB, 46 %
2026/09/04 22:10:03.530, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.00 W, 73, 7726 MiB, 24576 MiB, 48 %
2026/09/04 22:10:13.531, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.15 W, 74, 7726 MiB, 24576 MiB, 47 %
2026/09/04 22:10:23.532, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.49 W, 73, 7726 MiB, 24576 MiB, 30 %
2026/09/04 22:10:33.533, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.58 W, 72, 7726 MiB, 24576 MiB, 30 %
2026/09/04 22:10:43.535, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.02 W, 73, 7726 MiB, 24576 MiB, 8 %
2026/09/04 22:10:53.536, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.63 W, 71, 7726 MiB, 24576 MiB, 24 %
2026/09/04 22:11:03.537, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.21 W, 74, 7726 MiB, 24576 MiB, 29 %
2026/09/04 22:11:13.538, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.59 W, 73, 7726 MiB, 24576 MiB, 47 %
2026/09/04 22:11:23.540, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.64 W, 72, 7726 MiB, 24576 MiB, 0 %
2026/09/04 22:11:33.541, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.64 W, 72, 7726 MiB, 24576 MiB, 49 %
2026/09/04 22:11:43.542, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.81 W, 72, 7726 MiB, 24576 MiB, 8 %
2026/09/04 22:11:53.543, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.25 W, 72, 7726 MiB, 24576 MiB, 25 %
2026/09/04 22:12:03.544, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.33 W, 74, 7726 MiB, 24576 MiB, 50 %
2026/09/04 22:12:13.545, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.43 W, 71, 7726 MiB, 24576 MiB, 48 %
